"CountryName","CountryCode","Date","S1_School closing","S1_IsGeneral","S1_Notes","S2_Workplace closing","S2_IsGeneral","S2_Notes","S3_Cancel public events","S3_IsGeneral","S3_Notes","S4_Close public transport","S4_IsGeneral","S4_Notes","S5_Public information campaigns","S5_IsGeneral","S5_Notes","S6_Restrictions on internal movement","S6_IsGeneral","S6_Notes","S7_International travel controls","S7_Notes","S8_Fiscal measures","S8_Notes","S9_Monetary measures","S9_Notes","S10_Emergency investment in health care","S10_Notes","S11_Investment in Vaccines","S11_Notes","ConfirmedCases","ConfirmedDeaths","StringencyIndex","...35"
"Ukraine","UKR",20200219,NA,NA,NA,2,1,"Prohibition on work of catering establishments (restaurants, cafes, etc.), shopping and entertainment centers, other entertainment establishments, fitness centers, cultural establishments, commercial and household services. 
Official Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2,1,"Prohibition on events with more than 200 participants; sports events only under approval of international organizations with online viewers.

Official link: https://www.kmu.gov.ua/news/uryad-prijnyav-nizku-rishen-shcho-mayut-ubezpechiti-ukrayinciv-vid-covid-19-11-03-20",2,0,"Closing underground in Kyiv, Dnipro and Kharkiv.
Link: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA
"United States","USA",20200219,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2,NA,0,NA,1.75,"https://www.federalreserve.gov/monetarypolicy/openmarket.htm",NA,NA,NA,NA,15,0,10,NA
"Venezuela","VEN",20200219,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA
"Vietnam","VNM",20200219,2,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,"https://ncov.moh.gov.vn/web/guest/-/bo-y-te-ra-ap-phich-to-roi-truc-quan-moi-ve-phong-chong-dich-benh-covid-19

'
The Ministry of Health has issued new posters and visual leaflets on the prevention of COVID-19'",2,0,NA,3,"'It halted all flights to and from China on February 1 and schools in Vietnam’s two biggest cities, Hanoi and Ho Chi Minh City, and most other provinces were told to remain closed after Tet.'

https://www.ft.com/content/0cc3c956-6cb2-11ea-89df-41bea055720b",NA,NA,NA,NA,NA,NA,NA,NA,16,0,52,NA
"South Africa","ZAF",20200219,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,0,NA,6,NA,0,NA,0,NA,NA,NA,5,NA
"Zimbabwe","ZWE",20200219,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"Taiwan","TWN",20200219,2,1,NA,1,0,"2 companies are asked to closing for 14 days quarantine due to workers tested to be positive",0,NA,NA,0,NA,NA,1,1,"https://ocgptweb.azurewebsites.net/View?param=Filter
'This trend of fast response continued after Taiwan activated its Central Epidemic Command Center (CECC), which serves as a coordinator of all epidemic responses and updates the public about COVID-19.' -one of the aims of CECC is to give massive information campaigns.",0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,38,NA
"Afghanistan","AFG",20200220,0,1,"https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures",NA,NA,NA,0,1,NA,NA,NA,NA,0,1,NA,0,1,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,0,0,0,NA
"Angola","AGO",20200220,0,NA,NA,0,NA,NA,0,1,NA,0,1,NA,0,1,NA,0,1,NA,2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,10,NA
"United Arab Emirates","ARE",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA
"Argentina","ARG",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,40,"http://www.bcra.gov.ar/Institucional/Tasa_de_politica_monetaria.asp",0,NA,0,NA,NA,NA,0,NA
"Armenia","ARM",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Australia","AUS",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,3,NA,0,NA,0.75,"https://www.rba.gov.au/statistics/cash-rate/",0,NA,0,NA,15,0,29,NA
"Austria","AUT",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA
"Azerbaijan","AZE",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Belgium","BEL",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,14,NA
"Bulgaria","BGR",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,14,NA
"Bahrain","BHR",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Belarus","BLR",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Belize","BLZ",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,2.3,NA,0,NA,0,NA,NA,NA,0,NA
"Bermuda","BMU",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA
"Bolivia","BOL",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"Brazil","BRA",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,4.25,NA,0,NA,0,NA,0,0,0,NA
"Barbados","BRB",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA
"Botswana","BWA",20200220,0,1,"President Masisi announced school closures on 19/3/2020 to begin the next day, the 20/3/2020. https://www.facebook.com/BotswanaGovernment/posts/2832225860193387",0,NA,NA,0,NA,NA,0,NA,NA,1,1,"Online public health website notification (http://web.archive.org/web/20200322110625/https://www.moh.gov.bw/coronavirus.html) and travellers posters (https://www.moh.gov.bw/Publications/coronavirus/Travellers_poster.pdf)",0,NA,NA,1,"Self referral screening from December",0,NA,4.75,"https://tradingeconomics.com/botswana/interest-rate",0,NA,0,NA,NA,NA,19,NA
"Canada","CAN",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,0,NA,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",NA,NA,0,NA,8,0,5,NA
"Switzerland","CHE",20200220,0,1,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,1,NA,0,NA,0,NA,-0.75,NA,0,NA,0,NA,0,0,0,NA
"Chile","CHL",20200220,0,0,NA,0,0,NA,0,0,NA,0,NA,"https://cdn.digital.gob.cl/filer_public/4e/e7/4ee75fd1-5eef-4bb1-befc-8ea11fd38c7f/instructivo_salvoconducto.pdf",0,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"China","CHN",20200220,2,1,NA,2,0,NA,1,0,NA,2,0,NA,1,1,NA,2,0,NA,0,NA,0,NA,4.05,"https://www.cnbc.com/2020/02/20/coronavirus-chinas-pboc-cuts-benchmark-lending-rate-loan-prime-rate.html",0,NA,NA,NA,74652,2120,62,NA
"Democratic Republic of Congo","COD",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,1,"Ebola screening infrastructure at four airports (including Kinshasa), three ports and three strategic border crossings is converteed to screen for coronavirus. http://web.archive.org/web/20200323144852/https://www.afro.who.int/photo-story/how-ebola-helping-democratic-republic-congo-prepare-coronavirus-disease",0,NA,0,NA,NA,NA,0,NA,NA,NA,5,NA
"Colombia","COL",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,"https://www.minsalud.gov.co/salud/publica/PET/Paginas/Covid-19_copia.aspx. This first press release documented by the Ministry of Health and Social Protection was the 22 of January 2020.",0,NA,NA,0,NA,0,NA,4.25,NA,0,NA,0,NA,NA,NA,14,NA
"Costa Rica","CRI",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA
"Czech Republic","CZE",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,0,0,NA
"Germany","DEU",20200220,0,0,NA,0,0,NA,0,0,NA,0,NA,NA,1,1,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15,0,14,NA
"Denmark","DNK",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Dominican Republic","DOM",20200220,0,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA
"Algeria","DZA",20200220,0,NA,NA,0,NA,NA,0,NA,"https://web.archive.org/save/https://www.bbc.co.uk/news/topics/cp7r8vglgyet/algeria",0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,3.75,"https://tradingeconomics.com/algeria/interest-rate",0,NA,0,NA,0,0,0,NA
"Ecuador","ECU",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,"https://www.salud.gob.ec/msp-estudia-caso-sospechoso-de-coronavirus-en-ecuador/. https://www.salud.gob.ec/comunicado-oficial-5/",0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,14,NA
"Egypt","EGY",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"Spain","ESP",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,14,NA
"Estonia","EST",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Finland","FIN",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA
"France","FRA",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,2,NA,0,NA,0,NA,0,NA,0,NA,12,1,17,NA
"United Kingdom","GBR",20200220,0,0,NA,0,0,NA,0,0,NA,0,NA,NA,1,1,NA,0,0,NA,0,NA,0,NA,0.75,"https://www.bankofengland.co.uk/boeapps/database/Bank-Rate.asp",0,NA,0,NA,9,0,14,NA
"Georgia","GEO",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Greece","GRC",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA
"Guatemala","GTM",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,NA,0,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,24,NA
"Guyana","GUY",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,5,NA
"Hong Kong","HKG",20200220,2,1,"classes will not resume before March 16 [https://www.info.gov.hk/gia/general/202002/13/P2020021300418.htm]",2,1,"the special work arrangement for government departments will be extended until March 1 [https://www.info.gov.hk/gia/general/202002/20/P2020022000409.htm]",2,1,"Public cultural and leisure facilities will be temporarily closed from January 29 and recreational, sports and cultural programmes held at these venues will be cancelled until further notice.   https://www.info.gov.hk/gia/general/202001/28/P2020012800030.htm",0,0,NA,1,1,NA,1,1,NA,3,NA,0,NA,2,NA,0,NA,0,NA,NA,NA,81,NA
"Honduras","HND",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA
"Croatia","HRV",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,0,NA,3,NA,0,NA,0,NA,0,0,5,NA
"Hungary","HUN",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,NA,NA,14,NA
"Indonesia","IDN",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,NA,0,0,NA,3,NA,0,NA,4.75,"Central Bank cut Benchmark Interest Rate by 25 basis points to 4,75%, Deposit Facility Rate to 4%, and Lending Facility Rate to 5.5%; and revised down economic growth projection to 5-5.4% from 5.1-5.5%",0,NA,0,NA,0,0,29,NA
"India","IND",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,0,"https://english.mathrubhumi.com/news/kerala/kerala-to-launch-awareness-campaign-after-positive-case-of-novel-coronavirus-detected-1.4489523
https://www.edexlive.com/news/2020/feb/03/kerala-government-plays-coronavirus-awareness-video-in-all-government-schools-heres-how-it-was-10120.html
https://www.thehindu.com/sci-tech/health/a-new-virus-emerges-in-china/article30567853.ece
https://economictimes.indiatimes.com/magazines/panache/this-live-interactive-dashboard-tracks-coronavirus-cases-in-real-time-has-resources-for-raising-awareness-about-virus/articleshow/73766595.cms?from=mdr
",0,NA,NA,3,"No Chinese national as well as other foreigner presently in China are allowed to travel to India on existing Regular (sticker) visa or e-Visa. While there are exceptions for 'compelling' circumstances, but those have to be reapply for new visas and prove those circumstances.; https://boi.gov.in/content/coronavirus-related-visa-restrictions-and-conditions-entry-india",0,NA,5.15,"Reserve Bank of India's rate was 5.15 before Corona crisis started",0,NA,0,NA,3,0,21,NA
"Ireland","IRL",20200220,0,1,NA,0,1,NA,0,NA,NA,0,1,NA,0,1,NA,0,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA
"Iran","IRN",20200220,0,NA,NA,0,NA,NA,1,0,"The Ministry of Health and Medical Education sent a letter to the governor of Qom, requesting to 'limit the number of pilgrims at the Fatima Masumeh Shrine and other religious sites'. However, Shia shrines in Qom remained open for pilgrims to congregate.",0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,2,5,NA
"Iraq","IRQ",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"Iceland","ISL",20200220,0,0,NA,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,0,NA,2.75,"2.75% https://tradingeconomics.com/iceland/interest-rate",NA,NA,NA,NA,0,0,5,NA
"Israel","ISR",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,"The coronavirus was communicated by the government and media since late January, but official awareness campaign by ads was launched on Feb 9: https://www.youtube.com/watch?v=19IGaFdDvt4",0,0,NA,3,NA,0,NA,0.25,"https://tradingeconomics.com/israel/interest-rate",0,NA,1,NA,0,0,29,NA
"Italy","ITA",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,14,NA
"Jordan","JOR",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"Japan","JPN",20200220,0,1,NA,0,1,NA,1,1,"Ministry of health, labour and welfare
https://www.mhlw.go.jp/stf/seisakunitsuite/newpage_00002.html?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????",0,1,NA,1,1,NA,0,1,NA,1,NA,0,NA,-0.1,NA,0,NA,NA,NA,84,1,29,NA
"Kazakhstan","KAZ",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,9.25,"https://tradingeconomics.com/kazakhstan/interest-rate",0,NA,0,NA,NA,NA,0,NA
"Kenya","KEN",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,0,NA,8,NA,0,NA,0,NA,NA,NA,5,NA
"Cambodia","KHM",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"South Korea","KOR",20200220,2,0,"See 10/02. Originally coded as 1T with this article attached: https://www.washingtonpost.com/world/asia_pacific/in-south-korea-coronavirus-gives-kids-a-break-from-school-pressures-but-also-traps-them/2020/02/27/713424f6-5896-11ea-8efd-0f904bdd8057_story.html
",0,0,NA,2,0,NA,0,NA,NA,1,NA,"Extensive public information campaign, most notably location tracing apps.  The Corona 100m (Co100) app launched on February 11 and, using government data, alerts users when they come within 100 metres of a location visited by an infected person.  
Coronamap website shows the travel histories of confirmed COVID-19 patients and Coronaita aims to function “like a search engine” for information on coronavirus-hit areas.
 
https://web.archive.org/web/20200330202823/https://www.smartcitiesworld.net/news/news/south-korea-to-step-up-online-coronavirus-tracking-5109
https://www.ft.com/content/e015e096-6532-11ea-a6cd-df28cc3c6a68
https://web.archive.org/web/20200330202916/http://www.korea.net/NewsFocus/Society/view?articleId=183129
",0,NA,NA,3,NA,0,NA,1.25,"https://tradingeconomics.com/south-korea/interest-rate &
https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#S",0,NA,NA,NA,80,0,40,NA
"Kuwait","KWT",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Laos","LAO",20200220,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","LBN",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Sri Lanka","LKA",20200220,0,NA,NA,0,1,NA,0,NA,NA,0,NA,NA,1,1,"Daily situatioin reports start",1,1,NA,1,"http://www.epid.gov.lk/web/images/pdf/Circulars/Corona_virus/instructions%20to%20flight%20from%20china%20_10.2.2020_final1.pdf",0,NA,7,"The Central Bank of Sri Lanka (CBSL) lowered the standing deposit facility rate (SDFR) and standing lending facility rate (SLFR) by 50 basis points (bps) each to 6.50% and 7.50%, respectively. The statutory reserve ratio (SRR) was, however, left unchanged at 5% (https://uk.reuters.com/article/sri-lanka-economy-rates/update-2-sri-lanka-cenbank-unexpectedly-cuts-key-interest-rates-to-support-growth-idUSL4N29Z0SN); https://tradingeconomics.com/sri-lanka/interest-rate",0,NA,0,NA,1,0,29,NA
"Lithuania","LTU",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Luxembourg","LUX",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Macao","MAC",20200220,2,1,NA,0,0,"Resumption of casino operations permitted https://news.gov.mo/detail/en/N20BQdmqU5?16",2,1,NA,NA,NA,NA,1,1,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA
"Monaco","MCO",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Mexico","MEX",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,NA,0,0,NA,3,NA,0,NA,7,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0,NA,0,NA,0,0,29,NA
"Macedonia","MKD",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Myanmar","MMR",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,NA,0,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,19,NA
"Malaysia","MYS",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,"Ministry of Health has been issuing updates, guidance and infographics since around the time of the 1st case on 23 Jan 2020 [https://web.archive.org/save/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan-infografik; https://twitter.com/KKMPutrajaya; https://m.facebook.com/kementeriankesihatanmalaysia/]",0,0,NA,3,NA,0,NA,2.75,"https://web.archive.org/web/20200327002900/https://www.bnm.gov.my/index.php?csrf=&ch=mone&pg=mone_opr_stmt&lang=en&yearfr=2020",0,NA,0,NA,22,0,29,NA
"Nigeria","NGA",20200220,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,9,NA,0,NA,0,NA,0,0,5,NA
"Nicaragua","NIC",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA
"Netherlands","NLD",20200220,0,1,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA
"Norway","NOR",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA
"Nepal","NPL",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"New Zealand","NZL",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,3,NA,0,NA,1,NA,0,NA,NA,"No public spending announced until 24th Feb",0,0,14,NA
"Oman","OMN",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Pakistan","PAK",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA
"Panama","PAN",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,NA,0,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,19,NA
"Philippines","PHL",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA
"Papua New Guinea","PNG",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,3,NA,0,NA,5,NA,0,NA,0,NA,NA,NA,29,NA
"Poland","POL",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,0,NA,0,NA,2,NA,0,NA,0,NA,NA,NA,7,NA
"Portugal","PRT",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA
"Qatar","QAT",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,"Informing public about the steps it has taken, screening in place, testing etc. @MOPHQatar has videos, updates and live feeds",0,NA,NA,3,"“Qatar Airways has taken the decision to suspend flights to mainland China from 3 February until further notice” https://web.archive.org/web/20200326161509/https://www.qatarairways.com/en/press-releases/2019/December/ChinaFlights.html",0,NA,4,"https://tradingeconomics.com/qatar/interest-rate",0,NA,0,NA,0,0,29,NA
"Romania","ROU",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,2,NA,0,NA,3,NA,0,NA,0,NA,0,0,10,NA
"Russia","RUS",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,3,NA,0,NA,6,NA,0,NA,0,NA,2,0,14,NA
"Singapore","SGP",20200220,0,0,NA,0,0,NA,1,0,NA,0,0,NA,1,1,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,0,33,NA
"El Salvador","SLV",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,NA,0,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,29,NA
"San Marino","SMR",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"Serbia","SRB",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,0,NA,2,NA,0,NA,0,NA,NA,NA,5,NA
"Slovak Republic","SVK",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"Slovenia","SVN",20200220,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"Sweden","SWE",20200220,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,1,0,0,NA
"Seychelles","SYC",20200220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
