"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2006","2006",23379,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2007","2007",23233,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2008","2008",22958,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2009","2009",22719,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2010","2010",22190,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2011","2011",22511,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2012","2012",22206,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2013","2013",21538,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2014","2014",21176,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2015","2015",20236,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2016","2016",19193,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2017","2017",18548,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2000","2000",1.86,"B","Break"
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2001","2001",1.72,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2002","2002",1.6,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2003","2003",1.59,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2004","2004",1.6,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2005","2005",1.59,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2006","2006",1.59,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2007","2007",1.6,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2008","2008",1.61,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2009","2009",1.41,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2010","2010",1.28,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2011","2011",1.29,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2012","2012",1.29,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2013","2013",1.25,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2014","2014",1.26,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2015","2015",1.26,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2016","2016",1.28,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2017","2017",1.25,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2000","2000",7.62,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2001","2001",7.27,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2002","2002",6.97,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2003","2003",6.75,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2004","2004",6.51,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2005","2005",6.27,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2006","2006",6.14,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2007","2007",6.17,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2008","2008",6.16,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2009","2009",6.16,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2010","2010",6.13,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2011","2011",6.25,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2012","2012",6.27,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2013","2013",6.19,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2014","2014",6.1,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2015","2015",5.86,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2016","2016",5.59,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2017","2017",5.47,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2000","2000",0,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2001","2001",0.03,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2002","2002",0.02,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2003","2003",0.02,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2004","2004",0.02,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2005","2005",0.03,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2006","2006",0.03,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2007","2007",0.02,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2008","2008",0.03,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2009","2009",0.03,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2010","2010",0.06,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2011","2011",0.04,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2012","2012",0.07,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2013","2013",0.08,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2014","2014",0.04,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2015","2015",0.06,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2016","2016",0.06,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2017","2017",0.05,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2000","2000",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2001","2001",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2002","2002",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2003","2003",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2004","2004",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2005","2005",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2006","2006",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2007","2007",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2008","2008",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2009","2009",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2010","2010",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2011","2011",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2012","2012",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2013","2013",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2014","2014",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2015","2015",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2016","2016",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2017","2017",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2000","2000",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2001","2001",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2002","2002",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2003","2003",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2004","2004",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2005","2005",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2006","2006",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2007","2007",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2008","2008",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2009","2009",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2010","2010",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2011","2011",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2012","2012",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2013","2013",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2014","2014",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2015","2015",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2016","2016",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2017","2017",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2000","2000",8.57,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2001","2001",8.07,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2002","2002",7.61,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2003","2003",7.56,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2004","2004",7.52,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2005","2005",7.5,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2006","2006",7.43,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2007","2007",7.34,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2008","2008",7.28,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2009","2009",6.34,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2010","2010",5.32,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2011","2011",5.37,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2012","2012",5.36,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2013","2013",5.27,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2014","2014",5.1,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2015","2015",5.13,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2016","2016",5.15,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2017","2017",5,,
"HOPITBED","Total hospital beds","HOPRAT","Hospital employment-to-bed ratio (head counts)","LVA","Latvia","2012","2012",1.76,,
"HOPITBED","Total hospital beds","HOPRAT","Hospital employment-to-bed ratio (head counts)","LVA","Latvia","2013","2013",1.8,,
"HOPITBED","Total hospital beds","HOPRAT","Hospital employment-to-bed ratio (head counts)","LVA","Latvia","2014","2014",1.92,,
"HOPITBED","Total hospital beds","HOPRAT","Hospital employment-to-bed ratio (head counts)","LVA","Latvia","2015","2015",1.86,,
"HOPITBED","Total hospital beds","HOPRAT","Hospital employment-to-bed ratio (head counts)","LVA","Latvia","2016","2016",1.86,,
"HOPITBED","Total hospital beds","HOPRAT","Hospital employment-to-bed ratio (head counts)","LVA","Latvia","2017","2017",1.94,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2000","2000",14481,"B","Break"
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2001","2001",13509,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2002","2002",12758,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2003","2003",12630,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2004","2004",12353,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2005","2005",12070,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2006","2006",11832,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2007","2007",11674,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2008","2008",11489,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2009","2009",9640,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2010","2010",7433,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2011","2011",7369,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2012","2012",7242,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2013","2013",7053,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2014","2014",6748,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2015","2015",6700,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2016","2016",6681,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","LVA","Latvia","2017","2017",6407,,
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2000","2000",6.52,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2001","2001",6.1,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2002","2002",5.58,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2003","2003",4.77,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2004","2004",4.11,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2005","2005",3.77,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2006","2006",3.7,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2007","2007",3.63,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2008","2008",3.58,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2009","2009",3.49,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2010","2010",3.32,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2011","2011",3.45,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2012","2012",3.26,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2013","2013",2.94,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2014","2014",2.94,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2015","2015",2.84,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2016","2016",2.73,"E","Estimated value"
"HOPILIMM","Long-term care beds","LTCOVRNB","Per 1 000 population aged 65 years old and over","LTU","Lithuania","2017","2017",2.55,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2000","2000",482,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2001","2001",489,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2002","2002",597,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2003","2003",892,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2004","2004",891,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2005","2005",912,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2006","2006",923,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2007","2007",1078,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2008","2008",1054,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2009","2009",862,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2010","2010",766,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2011","2011",1050,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2012","2012",1060,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2013","2013",1076,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2014","2014",1109,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2015","2015",1120,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2016","2016",1119,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2017","2017",1094,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2000","2000",4407,"B; D","Break; Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2001","2001",4013,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2002","2002",3701,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2003","2003",3631,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2004","2004",3632,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2005","2005",3567,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2006","2006",3531,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2007","2007",3510,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2008","2008",3506,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2009","2009",3028,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2010","2010",2675,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2011","2011",2657,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2012","2012",2615,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2013","2013",2524,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2014","2014",2513,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2015","2015",2496,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2016","2016",2500,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LVA","Latvia","2017","2017",2430,"D","Difference in methodology"
"HOPITBED","Total hospital beds","NOMBRENB","Number","COL","Colombia","2010","2010",67239,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","COL","Colombia","2011","2011",66968,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","COL","Colombia","2012","2012",69172,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","COL","Colombia","2013","2013",72747,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","COL","Colombia","2014","2014",75855,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","COL","Colombia","2015","2015",77523,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","COL","Colombia","2016","2016",81687,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","COL","Colombia","2017","2017",83789,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","COL","Colombia","2018","2018",85021,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","COL","Colombia","2010","2010",1.48,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","COL","Colombia","2011","2011",1.45,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","COL","Colombia","2012","2012",1.48,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","COL","Colombia","2013","2013",1.54,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","COL","Colombia","2014","2014",1.59,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","COL","Colombia","2015","2015",1.61,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","COL","Colombia","2016","2016",1.68,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","COL","Colombia","2017","2017",1.7,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","COL","Colombia","2018","2018",1.71,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2000","2000",0.07,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2001","2001",0.07,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2002","2002",0.07,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2003","2003",0.08,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2004","2004",0.08,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2005","2005",0.06,"B","Break"
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2006","2006",0.11,"B","Break"
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2007","2007",0.11,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2008","2008",0.11,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2009","2009",0.11,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2010","2010",0.11,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2011","2011",0.13,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2012","2012",0.13,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2013","2013",0.13,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2014","2014",0.12,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2015","2015",0.12,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2016","2016",0.13,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2017","2017",0.12,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","CAN","Canada","2018","2018",0.12,"P","Provisional value"
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","CZE","Czech Republic","2000","2000",2556,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","CZE","Czech Republic","2001","2001",2677,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","CZE","Czech Republic","2002","2002",2788,,
